id,name,state
15136,San Diego,CA
15346,San Diego,CA
15580,San Diego,CA
16828,San Diego,CA
17265,San Diego,CA
17345,San Diego,CA
17975,San Diego,CA
18642,San Diego,CA
18889,San Diego,CA
19156,San Diego,CA
19533,San Diego,CA
21636,San Diego,CA
21937,San Diego,CA
21994,San Diego,CA
23184,San Diego,CA
24034,San Diego,CA
24492,San Diego,CA
25462,San Diego,CA
25819,San Diego,CA
26017,San Diego,CA
26564,San Diego,CA
26714,San Diego,CA
26781,San Diego,CA
27323,San Diego,CA
27654,San Diego,CA
27826,San Diego,CA
29853,San Diego,CA
30022,San Diego,CA
30033,San Diego,CA
30185,San Diego,CA
30199,San Diego,CA
30287,San Diego,CA
30345,San Diego,CA
30722,San Diego,CA
31266,San Diego,CA
32361,San Diego,CA
32632,San Diego,CA
33249,San Diego,CA
33792,San Diego,CA
34247,San Diego,CA
34479,San Diego,CA
34909,San Diego,CA
35815,San Diego,CA
36665,San Diego,CA
37466,San Diego,CA
38262,San Diego,CA
39487,San Diego,CA
39721,San Diego,CA
40444,San Diego,CA
40707,San Diego,CA
40724,San Diego,CA
41012,San Diego,CA
42348,San Diego,CA
42399,San Diego,CA
43221,San Diego,CA
43339,San Diego,CA
43552,San Diego,CA
43994,San Diego,CA
44108,San Diego,CA
44164,San Diego,CA
44590,San Diego,CA
44841,San Diego,CA
45415,San Diego,CA
45685,San Diego,CA
45824,San Diego,CA
46200,San Diego,CA
46236,San Diego,CA
46288,San Diego,CA
46450,San Diego,CA
46848,San Diego,CA
48085,San Diego,CA
48528,San Diego,CA
49068,San Diego,CA
49752,San Diego,CA
50207,San Diego,CA
51467,San Diego,CA
51693,San Diego,CA
51783,San Diego,CA
54283,San Diego,CA
54707,San Diego,CA
55324,San Diego,CA
55465,San Diego,CA
55523,San Diego,CA
56071,San Diego,CA
58726,San Diego,CA
59062,San Diego,CA
59620,San Diego,CA
60097,San Diego,CA
60383,San Diego,CA
60411,San Diego,CA
60810,San Diego,CA
61643,San Diego,CA
62350,San Diego,CA
62366,San Diego,CA
62687,San Diego,CA
64061,San Diego,CA
64386,San Diego,CA
64858,San Diego,CA
65409,San Diego,CA
65823,San Diego,CA
65954,San Diego,CA
66773,San Diego,CA
66884,San Diego,CA
67802,San Diego,CA
67819,San Diego,CA
67990,San Diego,CA
68005,San Diego,CA
68472,San Diego,CA
68811,San Diego,CA
69388,San Diego,CA
69545,San Diego,CA
70651,San Diego,CA
71168,San Diego,CA
71284,San Diego,CA
71594,San Diego,CA
71871,San Diego,CA
71953,San Diego,CA
72162,San Diego,CA
72413,San Diego,CA
72684,San Diego,CA
50,Steuben,NY
2092,Steuben,NY
4890,Steuben,NY
9106,Steuben,NY
10853,Steuben,NY
15386,Steuben,NY
32238,Steuben,NY
32840,Steuben,NY
33957,Steuben,NY
38554,Steuben,NY
56008,Steuben,NY
55,Lafourche,LA
891,Lafourche,LA
21565,Lafourche,LA
21567,Lafourche,LA
29129,Lafourche,LA
35356,Lafourche,LA
45276,Lafourche,LA
45898,Lafourche,LA
49524,Lafourche,LA
53849,Lafourche,LA
57,Shackelford,TX
59,Centre,PA
1283,Centre,PA
2383,Centre,PA
6500,Centre,PA
6513,Centre,PA
11612,Centre,PA
19927,Centre,PA
42003,Centre,PA
44752,Centre,PA
55757,Centre,PA
57205,Centre,PA
58149,Centre,PA
61170,Centre,PA
67976,Centre,PA
63,Polk,TX
15344,Polk,TX
26655,Polk,TX
54674,Polk,TX
55594,Polk,TX
59356,Polk,TX
63631,Polk,TX
71,Graham,AZ
2959,Graham,AZ
15493,Graham,AZ
31854,Graham,AZ
39637,Graham,AZ
64464,Graham,AZ
75,Macomb,MI
495,Macomb,MI
2868,Macomb,MI
3482,Macomb,MI
3675,Macomb,MI
6023,Macomb,MI
6495,Macomb,MI
6708,Macomb,MI
8062,Macomb,MI
9780,Macomb,MI
13284,Macomb,MI
15628,Macomb,MI
19321,Macomb,MI
20927,Macomb,MI
22967,Macomb,MI
26250,Macomb,MI
27200,Macomb,MI
28846,Macomb,MI
29347,Macomb,MI
29528,Macomb,MI
30394,Macomb,MI
31751,Macomb,MI
36537,Macomb,MI
37335,Macomb,MI
43218,Macomb,MI
44147,Macomb,MI
46287,Macomb,MI
47126,Macomb,MI
49895,Macomb,MI
50619,Macomb,MI
53460,Macomb,MI
55294,Macomb,MI
56437,Macomb,MI
57680,Macomb,MI
59849,Macomb,MI
60078,Macomb,MI
61289,Macomb,MI
61929,Macomb,MI
64149,Macomb,MI
64224,Macomb,MI
66432,Macomb,MI
67556,Macomb,MI
69104,Macomb,MI
81,Bibb,GA
2716,Bibb,GA
23769,Bibb,GA
23979,Bibb,GA
25271,Bibb,GA
27630,Bibb,GA
32957,Bibb,GA
33177,Bibb,GA
37485,Bibb,GA
40201,Bibb,GA
54752,Bibb,GA
55777,Bibb,GA
64875,Bibb,GA
65815,Bibb,GA
83,Ellis,KS
27079,Ellis,KS
27632,Ellis,KS
35682,Ellis,KS
63448,Ellis,KS
88,Grant,AR
29354,Grant,AR
45217,Grant,AR
47359,Grant,AR
92,Preble,OH
8111,Preble,OH
27949,Preble,OH
36849,Preble,OH
45672,Preble,OH
67076,Preble,OH
94,Pike,IN
46119,Pike,IN
56231,Pike,IN
96,Hidalgo,TX
2199,Hidalgo,TX
4840,Hidalgo,TX
7762,Hidalgo,TX
9987,Hidalgo,TX
10898,Hidalgo,TX
12738,Hidalgo,TX
16733,Hidalgo,TX
17484,Hidalgo,TX
21847,Hidalgo,TX
21848,Hidalgo,TX
24549,Hidalgo,TX
25899,Hidalgo,TX
26831,Hidalgo,TX
27299,Hidalgo,TX
28983,Hidalgo,TX
30237,Hidalgo,TX
30433,Hidalgo,TX
30578,Hidalgo,TX
32318,Hidalgo,TX
33609,Hidalgo,TX
35528,Hidalgo,TX
36318,Hidalgo,TX
36744,Hidalgo,TX
44934,Hidalgo,TX
44994,Hidalgo,TX
48392,Hidalgo,TX
51728,Hidalgo,TX
59055,Hidalgo,TX
63104,Hidalgo,TX
65638,Hidalgo,TX
66396,Hidalgo,TX
66865,Hidalgo,TX
69596,Hidalgo,TX
70851,Hidalgo,TX
72630,Hidalgo,TX
102,Martin,FL
2613,Martin,FL
17192,Martin,FL
20312,Martin,FL
36838,Martin,FL
38045,Martin,FL
43858,Martin,FL
45455,Martin,FL
46220,Martin,FL
55205,Martin,FL
56066,Martin,FL
61968,Martin,FL
64707,Martin,FL
106,Gasconade,MO
11732,Gasconade,MO
44561,Gasconade,MO
56372,Gasconade,MO
59015,Gasconade,MO
111,District of Columbia,DC
2106,District of Columbia,DC
5509,District of Columbia,DC
7494,District of Columbia,DC
